id,date,tweets,Emotions
2.9957530184597094e+17,2013-02-07,Q7 What changes both personal and environmental would help you to live a more heart healthy life HealthTalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6"
2.995751217341399e+17,2013-02-07,RT A6 Chat to your GP re possible prescriptions you maybe entitled to to help manage cravings best resource to quite smoking healthtalk,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6, 5, 6"
2.9957505479725875e+17,2013-02-07,RT A6 great resources to help you loved ones quitsmoking Heart healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 6"
2.995746374136873e+17,2013-02-07,Which sugar substitute is best This and all your questions about sugar answered,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
2.9957461616112845e+17,2013-02-07,RT A6 smoking is the MOST preventable cause of premature death in the U S healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4"
2.99574469423403e+17,2013-02-07,RT A6 your friends and family whom have already been successful quitting smoking best resources healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
2.9957445267974144e+17,2013-02-07,RT A5 volunteer for a cause you love Nothing better than helping others Puts life into perspective healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6"
2.995741119680348e+17,2013-02-07,RT A5 gotta laugh every single day nothing like a big belly chuckle healthtalk,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5"
2.9957404617199206e+17,2013-02-07,RT A5 start monitoring what is causing your stress Once u know your triggers u can start to target the stress better healthtalk,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 6"
2.9957382471274086e+17,2013-02-07,RT A5 stressmanagement can be as easy as calling a friend Perhaps you and a friend ID each other as destress buddies healthtalk,"2, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 6"
2.995737225185444e+17,2013-02-07,Q6 What are some resources to help quit smoking HealthTalk,"3, , 3, 3, 3, 4, 6"
2.995736728621752e+17,2013-02-07,RT A5 yoga and meditation have changed my life I approach day so much calmer than I used to healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
2.995736421011292e+17,2013-02-07,RT A5 yoga leisurely walk watching the sun set cooking hugs healthtalk,"1, , 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
2.9957361119330304e+17,2013-02-07,RT A5 A treat is not a treatment for stress Doesn t solve the stress or your waist healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 6, 4, 6"
2.995735293414728e+17,2013-02-07,ha Thank you So happy we have that added benefit HealthTalk,"3, , 3, 3, 3"
2.995733952328008e+17,2013-02-07,RT LizWelch I like to meditate before bed to help with stress management Turn everything off and just listen to myself breathing deeply HealthTalk,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 4, 6, 6"
2.9957328995158426e+17,2013-02-07,RT A5 Doing things you enjoy whether it s your fav tv show reading a book knitting whatever healthtalk,"2, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5"
2.9957326265922765e+17,2013-02-07,RT A5 Working out is how I deal with stress It helps me focus and clear my mind lite lunch cardio right now HealthTalk,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 6, 6"
2.995728268165161e+17,2013-02-07,RT A5 Stress management soooo impt one of biggest contributors to heartdisease and obesity Let s get good tips going healthtalk,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5"
2.9957269045549466e+17,2013-02-07,Fun RT join a team sport It s easy 2 talk urself out of doing exercise but your not gonna let down teammates healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
2.995723840909599e+17,2013-02-07,Q5 What are recommendations for stress management HealthTalk,"2, , 3, 3, 3, 3, 3, 4, 6"
2.995723441653965e+17,2013-02-07,RT ask reliable source like doctor or dietitian supps not regulated so can be tricky to find good ones healthtalk,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5"
2.99572300305535e+17,2013-02-07,RT A4 Realizing that I need to change into workout clothes before leaving the office to come home to make exercise happen easily healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
2.9957209938999296e+17,2013-02-07,RT A4 walk up escalators You get to the top faster and it s a free stairmaster healthtalk,"1, , 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3"
2.995720684276531e+17,2013-02-07,One of the newer members of our team is chatting w us today So happy she s joining the HealthTalk family,"3, , 3, 3, 3, 3, 3"
2.995717571096371e+17,2013-02-07,RT A4 Walk Get off the bus a stop early or park farther away And take the stairs at least part way HealthTalk,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5"
2.995716719275172e+17,2013-02-07,Yes RT If you make exercise a priority or schedule it like a meeting you re more likely to do it healthtalk,"1, , 2, 6, 3, 3, 3, 3, 3"
2.995715804916777e+17,2013-02-07,Love it too RT Great participation so far and great tips loving it healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 4"
2.995714017765663e+17,2013-02-07,RT A4 teach kids to enjoy moving their bodies from a young age have to show them through parental example exercise as family healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 5"
2.995712592038093e+17,2013-02-07,Great advice RT Also opt to take the stairs instead of the elevator HealthTalk,"3, , 3, 3, 3, 3, 3, 4, 6"
2.995711351824056e+17,2013-02-07,RT LizWelch Here are 9 great heart friendly exercises from HealthTalk,"3, , 3, 3, 3, 5, 4"
2.9957111686168576e+17,2013-02-07,RT A4 make it easy to exercise join gym between work and home do housework on weekends instead of hiring do what you love healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
2.9957109560917606e+17,2013-02-07,Yes RT Plan exercise for upcoming week on Sunday Schedule time on calendar and put clothing gear out ahead of time HealthTalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
2.9957081173447475e+17,2013-02-07,Great idea RT A4 make exercise part of your commute journey Cycling for instance healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3"
2.995706658062459e+17,2013-02-07,RT Just a simple 30 minute walk will keep your heart strong HealthTalk,"1, , 3, 4, 1, 6, 3, 3, 3, 3, 3, 4"
2.995705480805212e+17,2013-02-07,RT A4 make physical activity part of family routine tour by foot on vacations bring frisbee football to beach healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
2.995704410167132e+17,2013-02-07,Definitely agree RT A4 Find support with friends Going to the gym with support makes it fun healthtalk,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4"
2.9957005358884454e+17,2013-02-07,RT A4 even if you get workout in sitting for 6 hours per day is unhealthy need to get in short bouts of activity throughout day healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
2.99569904330367e+17,2013-02-07,RT LizWelch has the 10 best and tastiest foods for your heart HealthTalk,"3, , 3, 3, 3, 3, 3, 3"
2.995697696260874e+17,2013-02-07,RT A3 Heart healthy fats e g olive amp rapeseed oils r fats at the end of the day amp too much can influence your waist healthtalk,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 6, 6"
2.99569753964544e+17,2013-02-07,RT A3 for hearthealthy meals add nuts seeds to cereals yogurt baked goods add avocado to sandwiches tacos salads healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
2.9956963239684506e+17,2013-02-07,Q4 The cardiovascular benefits of exercise are proven What are some easy ways to ensure daily exercise HealthTalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
2.9956925847885414e+17,2013-02-07,RT A3 If you have tried 2 lose weight several times amp have failed to keep it off Get help from experts not internet searches healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 6"
2.99568650569003e+17,2013-02-07,RT A3 food substitutions impt use Greek yogurt in dips apple sauce in lieu of fat in baked goods mushrooms for meaty flavor healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
2.995680194562785e+17,2013-02-07,RT A3 making hearthealthy eating easier is impt RDtip incorporate fruits veggies into fave recipes Don t have to eat plain healthtalk,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
2.9956757521657856e+17,2013-02-07,So glad you re joining us HealthTalk,"3, "
2.995675109640151e+17,2013-02-07,RT A lot of heart conditions run in my family so this topic is something I should definitely learn more about while I m young healthtalk,"1, , 2, 6, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
2.995674400089784e+17,2013-02-07,Q3 What are nutrition recommendations for heart healthy eating How can we make it easier to follow these recommendations HealthTalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
2.995671098249994e+17,2013-02-07,Life With Multiple Sclerosis Finally A Study of a Generic MS Med,"3, , 3, 3"
2.995670694799688e+17,2013-02-07,RT I would bet diet changes your chances of anything bad especially heartdisease healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 4"
2.995670073078047e+17,2013-02-07,RT A2 can improve risk for heartdisease through nutrition physical activity weight mgmt stress mgmt quitting smoking healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 6"
2.995660338559959e+17,2013-02-07,RT A1 has your father started changing any lifestyle factors nutrition physical activity stress mgmt healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6"
2.995659781346591e+17,2013-02-07,A Little Juice to the Brain Eases Depression,"3, , 3, 5, 5"
2.995659250725192e+17,2013-02-07,Q2 Heart disease affects many people but risk factors can be improved through lifestyle changes Can you guess what they are HealthTalk,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 5"
2.995658944834601e+17,2013-02-07,What Do You Know About RLS Take the quiz to find out,"3, , 3, 3, 3"
2.995656996831969e+17,2013-02-07,RT A1 Fact high blood pressure LDL cholesterol and smoking are key risk factors for heartdisease so are diabetes obesity healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6, 6"
2.9956542267457536e+17,2013-02-07,RT when you find enjoyment in food and exercise the discipline part gets easier healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3"
2.995653270696264e+17,2013-02-07,RT HealthTalk takes discipline to do anything healthy eating right excercising much easier bein a slug,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
2.9956525793071104e+17,2013-02-07,RT A1 Fact coronary heart disease costs U S 108 billion each year in health care services meds and lost productivity healthtalk,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4"
2.9956502473999155e+17,2013-02-07,RT A1 Fact Heart disease is THE leading cause of death for both men AND women It is responsible for 1 in 4 deaths in America healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
2.995648956015862e+17,2013-02-07,thanks for joining today s chat HealthTalk,"3, , 3, 3, 3, 3, 3"
2.995646511071928e+17,2013-02-07,Q1 Who here knows someone affected by heart disease Let s share some facts on Americans and heart disease HealthTalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
2.995644828610806e+17,2013-02-07,And of course remember to include the hashtah HealthTalk Let s get started,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 5"
2.9956423569074586e+17,2013-02-07,Just a reminder to answer questions with A1 A2 etc as they correspond to questions labeled Q1 Q2 etc HealthTalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
2.995641444227072e+17,2013-02-07,Wow Welcome RT I am from Syria HealthTalk,"3, , 3, 5"
2.995640873927598e+17,2013-02-07,Welcome RT chicago Thanks for another healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4"
2.995640249773015e+17,2013-02-07,This is LizWelch tweeting from the EH Handle SO excited for today s chat HealthTalk,"3, , 3, 3, 3, 3, 3, 3, 5, 3"
2.9956378218581606e+17,2013-02-07,RT welcome everyone to today s healthtalk on hearthealthyliving healthtalk,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
2.995636704327967e+17,2013-02-07,Introduce yourselves Where s everyone from HealthTalk,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3"
2.9956346709713306e+17,2013-02-07,We re joined today by who will be answering your questions HealthTalk,"1, , 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 5"
2.9956331921434624e+17,2013-02-07,Hello everyone and welcome to this HealthTalk on heart healthy living in honor of HeartHealthMonth,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
2.9956225483003904e+17,2013-02-07,Heart Healthy chat in 5 mins will answer your questions Follow HealthTalk to participate,"1, , 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4"
2.995595312209633e+17,2013-02-07,9 foods to help relieve nausea,"3, , 3, 3, 3, 4, 6"
2.9955413287489536e+17,2013-02-07,Join us for a live chat at 12 pm ET in honor of HeartMonth will answer your heart healthy living q s Follow HealthTalk,"1, , 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
2.995519813521244e+17,2013-02-07,New study Doctors aren t identifying the signs of alcoholism,"1, , 2, 4, 3, 3, 3"
2.995480941634683e+17,2013-02-07,Prevent a repeat stroke by walking 6 000 steps a day by pedometer infographic,"1, , 6, 2, 3, 3, 3, 3, 3, 3, 3, 3, 6"
2.9954532398925005e+17,2013-02-07,RT Ready to feel the love on ValentinesDay Join our chat 2 14 1PM ET to talk abt the food love connection Healthtalk,"3, , 3, 3, 3, 3, 3, 3, 4"
2.995444384877814e+17,2013-02-07,10 ways to cut 100 calories just like that,"3, , 3, 4, 4"
2.995418914295767e+17,2013-02-07,RT LizWelch Chatting w amp 12 pm ET for HeartHealthMonth Follow HealthTalk to join the conversation,"3, , 3, 3, 3, 3, 4"
2.995385452432056e+17,2013-02-07,Join us for a HealthTalk TODAY 12 pm ET in honor of HeartMonth will be answering your questions on heart healthy living,"1, , 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
2.9953690191489434e+17,2013-02-07,6 types of pain you shouldn t ignore,"4, , 4, 4"
2.995293148132311e+17,2013-02-07,6 ways to be a healthier and smarter cook,"3, , 3, 3, 3, 3, 3, 3"
2.995218608975012e+17,2013-02-07,Why many people don t realize they have bipolar disorder,"3, , 3, 3, 3, 3, 3, 3, 3, 6, 6"
2.995208139866153e+17,2013-02-07,RT Feb is HeartMonth Join us 4 a HealthTalk today 12noon EST to talk Heart Healthy Living Made Easy Everyday Health,"3, , 3, 3"
2.9951420477855334e+17,2013-02-07,13 sneaky ways to cut calories,"1, , 2, 3, 4, 4"
2.995066816987341e+17,2013-02-07,Ladies which one of these types of guy are you StronglyAttractedTo,"3, , 3, 3, 3, 4, 5"
2.99499090201428e+17,2013-02-07,Is diet soda causing you to GAIN weight,"3, , 3, 3, 5, 4, 4"
2.99492771188863e+17,2013-02-07,Feb is HeartMonth Join us for a HealthTalk TODAY at noon EST Heart Healthy Living Made Easy Follow HealthTalk to participate,"3, , 3, 3, 3, 3"
2.994915444807475e+17,2013-02-07,30 minute recipes for every night of the week,"3, , 3, 3, 3, 3, 3, 3"
2.994839913613435e+17,2013-02-07,Who knew there was sugar in that 10 surprising foods that are sweeter than you thought,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 5"
2.9947655081283994e+17,2013-02-07,Binge drinking is a problem among women and girls in the U S according to a new report,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6"
2.9946889882947174e+17,2013-02-07,10 foods that boost your skin AND slim your waistline,"2, , 3, 3, 3, 3"
2.9946133600024576e+17,2013-02-07,FastFood Tied to Asthma Eczema and Hay Fever in Kids,"3, , 3, 3"
2.994537837741998e+17,2013-02-07,10 cholesterol calorie bombs you may want to steer clear of,"2, , 3, 3, 3, 3, 4, 6"
2.994462347987722e+17,2013-02-07,237 reasons to have sex this weekend,"3, , 3, 3, 3, 3, 3, 3, 3, 4"
2.994386767132877e+17,2013-02-07,How do you make sure you re not gaining weight Readers share their top tips,"3, , 3, 3, 3, 3, 3, 3, 4"
2.9943113122750054e+17,2013-02-07,8 self exams every man should do today,"3, , 3, 3, 3, 3, 3"
2.994235608988631e+17,2013-02-07,Have you hit a total weight loss plateau Here s how to get out of it,"1, , 3, 3, 3, 3, 3, 3, 4, 4, 5"
2.994160336708608e+17,2013-02-07,Fitness expert tells you the secrets shedding the pounds,"3, , 3, 3, 3, 6, 3, 5, 5"
2.9940846805243085e+17,2013-02-07,The new face of painkiller addiction,"1, , 2, 6, 1, 2, 4, 2, 3, 3, 4, 4, 4, 6"
2.994009122780119e+17,2013-02-07,Fit into your skinny jeans thigh exercises for women,"3, , 3, 3, 3, 3, 3, 3, 3"
2.9939336174647706e+17,2013-02-07,How much water do you really need for weight loss The answer,"3, , 3, 3, 3, 3, 3, 3, 4, 4"
2.9938588980361626e+17,2013-02-07,5 pills that can wreck your sex life,"3, , 3, 3, 3, 3, 4, 4"
2.993783604491182e+17,2013-02-07,Are you following Everyday Health on Here s our favorite pin of the day,"3, , 3, 3, 3, 4"
2.993707175841751e+17,2013-02-07,The 9 worst ways to treat depression,"3, , 3, 5, 5"
2.9936317680439706e+17,2013-02-07,The importance of making deposits into our health bank accounts from,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3"
2.993593663924511e+17,2013-02-07,It s NationalCondomMonth but are you using them correctly safesex,"3, , 3, 3, 3, 3, 3, 4"
2.993556443754824e+17,2013-02-07,What s the best anxiety busting exercise,"2, , 4, 5, 6, 3, 3, 3, 6"
2.993480641272996e+17,2013-02-07,The best foods to eat to keep your teeth bright and white,"1, , 3, 3, 3, 3, 3, 3, 3"
2.993405405022208e+17,2013-02-07,Fatty fishes turmeric and more foods that help fight depression,"1, , 3, 3, 3, 5, 6"
2.993330069030912e+17,2013-02-07,9 surprising sex life saboteurs,"3, , 3, 3, 4"
2.9932543426759066e+17,2013-02-07,Diabetes Drug Adherence Linked to Doctor Communication,"3, , 3"
2.993229447636009e+17,2013-02-07,Everyday Health Daily Digest is out,"3, , 3, 3"
2.9931789488029696e+17,2013-02-07,According to the American Suntanning Association healthcare providers may be exaggerating the effects of UV light,"3, , 3, 3, 3, 3, 3, 3, 3, 5, 3"
2.993140610180178e+17,2013-02-07,What to eat and avoid for the healthiest heart HeartHealthMonth,"3, , 3, 3, 3, 3, 3, 3"
2.9931405028480205e+17,2013-02-07,It s HeartMonth Join us for a HealthTalk tomorrow 12 pm ET w to discuss heart healthy living,"3, , 3, 3, 3, 3, 3, 3"
2.993103640745861e+17,2013-02-07,How to get a body like Jennifer Aniston,"3, , 3"
2.993028650658898e+17,2013-02-06,Your diet s top 10 sodium sources revealed in a new CDC report,"3, , 3, 3, 3, 3, 3, 4"
2.9929529113851085e+17,2013-02-06,Got a headache Here 7 potential reasons why,"3, , 3, 4, 4"
2.992877185155891e+17,2013-02-06,7 moves to a Pippa worthy butt,"2, , 3, 3"
2.992828811073495e+17,2013-02-06,Air pollution hurts kids and moms,"2, , 3, 3, 4"
2.992802037950177e+17,2013-02-06,For Texas Man BariatricSurgery Led to a Diabetes Free Life,
2.992726281941279e+17,2013-02-06,What s your top excuse for not working out All of your exercise excuses are busted here,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
2.992707896838963e+17,2013-02-06,Life With MS Living Life With the Breaks On,"3, "
2.992701794713723e+17,2013-02-06,Fallout from the meningitis outbreak 11 Massachusetts compounding pharmacies shut down,"3, , 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 4, 4, 4, 6"
2.992688580558889e+17,2013-02-06,U S Alzheimer s Population Will Triple by 2050 from 4 7 million in 2010 to 13 8 million,"1, , 3, 5, 3, 4"
2.992650956058419e+17,2013-02-06,Got a headache Here 7 potential reasons why,"3, , 3, 4, 4"
2.992575185117512e+17,2013-02-06,TV Before Bed May Rob Kids of Sleep,"3, "
