id,date,tweets,Emotions
1.114740135067689e+17,2011-09-07,Health Hazards Hidden in College Dorms,"3, "
1.1147401169063936e+17,2011-09-07,Would You Sell Your Body for Medical Research,"3, , 3, 3, 3, 5"
1.1147401001291776e+17,2011-09-07,Bizarre Ways to Beat Stress and Unwind,"3, , 3, 3"
1.1144713937211392e+17,2011-09-07,Psychic Wounds Last for Those Touched by 9 11,"1, , 2, 6, 3"
1.1144713790409933e+17,2011-09-07,Toxic After Effects Still Haunt 9 11 Responders,"3, , 4"
1.1144713357139558e+17,2011-09-07,Bilingual Homes Help Babies Exercise Their Brain Study,
1.1122028784400794e+17,2011-09-06,For Young Breast Cancer Patients Breast Conserving Therapy Appears Effective,"3, , 3"
1.112202861159506e+17,2011-09-06,Annual Breast Exams Mammograms Still Key to Detecting Breast Cancer,"3, , 3, 4"
1.1118812856334336e+17,2011-09-06,Fewer U S Adults Smoking CDC Says,"3, , 3"
1.111881268227072e+17,2011-09-06,Many Med Schools Score Poorly in Teaching Gay Lesbian Health,"3, , 3"
1.1118013973122253e+17,2011-09-06,Burnout Dissatisfaction Seem Rampant Among Medical Residents,"1, , 2, 3, 3, 3, 3, 3, 3"
1.1118013853165568e+17,2011-09-06,Patient Care Not Affected by Med Student Biases Study,
1.1118013526849946e+17,2011-09-06,Going Straight to Chemo May Be Better for Certain Breast Cancers,"3, , 3"
1.1114855142956237e+17,2011-09-06,Rules Help When Talking About Infertility,"3, , 3, 3"
1.111166217870377e+17,2011-09-06,NSAIDs May Raise Miscarriage Risk Study,"4, "
1.1111661780665549e+17,2011-09-06,9 11 Tied to Increase in Acid Reflux Disease,"3, , 3, 5, 6"
1.1111661620022886e+17,2011-09-06,Aging Not Menopause Raises Women s Heart Risks Study Finds,"3, , 3, 3"
1.1111661495453286e+17,2011-09-06,Seizure Disorder Diagnosed Later in Veterans Than Civilians Study,"3, "
1.1106807013455872e+17,2011-09-06,Hospitalized Kids May Receive Up to 35 Meds a Week,
1.1106806782348493e+17,2011-09-06,Routine Chores Might Help Keep Dementia at Bay,"3, , 3"
1.1082635381689958e+17,2011-09-05,Healthy Living Can Cut Chances of Developing Diabetes,"3, "
1.1082635191688397e+17,2011-09-05,Tick borne Illness May Lurk in Blood Supply,"3, "
1.1081823572054835e+17,2011-09-05,More U S Tweens Getting Recommended Vaccines,"3, , 3, 4"
1.108182333423616e+17,2011-09-05,Short Term Memory Loss May Be Best Predictor of Alzheimer s,"1, , 3"
1.1070442155344282e+17,2011-09-05,Boorish Co Workers Can Damage Your Home Life,
1.103491890530345e+17,2011-09-04,Sexist Men Women May Be a Good Fit Study,"3, "
1.1034918790378291e+17,2011-09-04,Many Autistic Teens Use School Mental Health Services,"3, , 4"
1.0998552712146125e+17,2011-09-03,Making Sure Back to School Doesn t Mean Back to Bullying,"3, , 3"
1.0998552432385638e+17,2011-09-03,Toothless Grins Are Only Cute on Babies,
1.0974542091322573e+17,2011-09-02,Longer Allergy Season Means More Misery,
1.0972956480412467e+17,2011-09-02,Climate Change May Trigger More Asthma Emergencies,"3, , 3"
1.0972956365908378e+17,2011-09-02,Is Breast Reduction After Weight Loss Surgery Best,"3, "
1.0972956260211917e+17,2011-09-02,Hookah Use Growing Among Young Adults in California,"3, , 3"
1.09698103153664e+17,2011-09-02,Two U S Children Contract New Strain of Swine Flu,"3, , 3"
1.0969810190375731e+17,2011-09-02,Some Kids Seem to Cope Better With Bullying,
1.0966643036193587e+17,2011-09-02,Brain Scans Show Distinct Traits in Kids With Autism Study,"3, , 3, 5"
1.0966642884780032e+17,2011-09-02,Traffic Safety Should Be Among First Lessons in New School Year,
1.0966642680096358e+17,2011-09-02,Memory Development Incomplete Until Adulthood Study,"3, , 3, 3"
1.0966642551751066e+17,2011-09-02,Healthy Habits Can Fend Off the Freshman 15,"3, , 3, 4, 4"
1.0966642338261402e+17,2011-09-02,To Get Up and Get Moving Joining a Gym Might Help,"3, "
1.0961846294663168e+17,2011-09-02,Labor Day Drunk Driving Crackdown Planned,"3, "
1.0961846035873792e+17,2011-09-02,Survivor Builds Cancer Fighting House,"3, "
1.096184583622615e+17,2011-09-02,Close Bond With Mom Helps Keep Teen Boys Safe,"4, "
1.0942333624057856e+17,2011-09-02,9 11 Responders Workers Still Suffer an Excess of Illnesses,"3, , 4"
1.0936814549559296e+17,2011-09-01,Circumcision Rate Down Slightly in U S Hospitals,"3, , 3"
1.0936814205206528e+17,2011-09-01,Old Age Tremors May Be Caused by Brain Lesions,"3, "
1.0933609728011469e+17,2011-09-01,Half of Americans Will Suffer From Mental Health Woes CDC Says,"3, , 3, 4"
1.0933609604277862e+17,2011-09-01,Smoking Might Raise Sex Hormone Levels After Menopause,"3, , 3, 3, 3, 3, 3"
1.0933609452865126e+17,2011-09-01,Helpful Gut Microbes May Differ Based on Diet,"1, , 2, 6, 2"
1.0933609096767898e+17,2011-09-01,Research Reveals Why Blacks More Prone to Kidney Failure,"3, , 3, 3, 3, 3, 3, 4"
1.0933608895022285e+17,2011-09-01,Babies Born With Heart Disease Often Harmed by Gut Bacteria,"3, , 3, 3, 3"
1.0930434876860006e+17,2011-09-01,As Venus Williams Bows Out of U S Open Little Known Disease Takes Center Court,"3, , 3, 3, 3, 3, 4"
1.0930434753967718e+17,2011-09-01,Scientists Use Stem Cells for Blood Self Transfusion,"3, , 5"
1.0930434632753152e+17,2011-09-01,Heart Disease May Pose Problems in Orthopedic Surgery Patients,"2, , 3, 3, 3, 3, 3"
1.0930434501052006e+17,2011-09-01,FDA Silicone Breast Implants to Remain on Market,"2, , 3, 3, 3, 3, 3, 3, 4, 5"
1.0930434381932134e+17,2011-09-01,Mouse Study Could Give New Clues to Fighting Baldness,"3, "
1.092561924460503e+17,2011-09-01,Strokes Rising Among Teens Young Adults CDC,"3, , 4"
1.0925619134713446e+17,2011-09-01,Last Year s Flu Shot Won t Protect Kids This Season,"1, , 1, 2, 6, 2, 3"
1.0925618977008435e+17,2011-09-01,Greater Exercise Intensity May Add Years to Life,"3, "
1.090550122184704e+17,2011-09-01,Potatoes May Be Good for the Heart After All Study Says,"3, , 3, 3"
1.0902316431874458e+17,2011-08-31,Longer CPR Backfires for Certain Heart Patients Study,"3, , 3, 6"
1.090231577504686e+17,2011-08-31,Electronic Medical Records Might Boost Diabetes Care,
1.0900730335265997e+17,2011-08-31,Dangerous Bacteria Hide Out in Nurses Doctors Uniforms,"3, , 3, 3"
1.0900729926321766e+17,2011-08-31,Some Older Breast Cancer Patients Can Skip Hormone Therapy Study,"3, , 3, 3"
1.0897487119057306e+17,2011-08-31,Kids Carrying MRSA Germ Prone to Serious Infection Study,"3, "
1.0897486960512614e+17,2011-08-31,Trial of Cancer Fighting Virus Shows Promise,"5, "
1.0897486665653862e+17,2011-08-31,Homo Erectus Had an Axe to Grind,"3, "
1.0894244839019315e+17,2011-08-31,Billie Jean King Says Exercise Your Best Shot Against Arthritis,"1, , 3, 4, 4"
1.0894244651113677e+17,2011-08-31,Many Get Too Many Calories From Sugary Drinks CDC,"3, "
1.08942444749525e+17,2011-08-31,Smoking Harder on Women s Arteries Than Men s Scans Show,"3, , 3, 3, 5"
1.0894244343251354e+17,2011-08-31,Kids Need Enough Sleep to Succeed at School Experts,"3, "
1.0890228278717645e+17,2011-08-31,Being Heavier May Mean Fewer Hot Flashes for Women Over 60,"3, , 4"
1.0890228106749952e+17,2011-08-31,Frailty May Threaten Melanoma Survival More Than Age,"3, , 3"
1.0890227791757722e+17,2011-08-31,For Many Americans Caregiving a Long Distance Burden,"3, , 3, 3, 3"
1.0869006164990362e+17,2011-08-30,More Evidence Links Genes to Parkinson s,"3, , 5"
1.0866345181932749e+17,2011-08-30,What You Eat Affects Viruses Living in the Gut Study,"3, , 3, 3"
1.0864457130246963e+17,2011-08-30,Women Married Before Age 18 at Higher Risk of Mental Woes Study,"3, "
1.0864456993512653e+17,2011-08-30,Temporary ER Staff Linked to More Medication Errors,
1.086445681064018e+17,2011-08-30,U S Offers Health Care Pamphlets in Spanish,"3, "
1.0861636701560422e+17,2011-08-30,Flame Retardants Tied to Lower Birth Weights,"2, , 4"
1.0861636506943898e+17,2011-08-30,Family Heart Disease Risk Linked to Genes Not Lifestyle,"3, , 3, 3, 3"
1.0857908630519808e+17,2011-08-30,Effects of Combat Stress May Not Last as Long as Thought,"3, "
1.085790848581673e+17,2011-08-30,Bacterial Strain Behind Black Death Plague Is Likely Extinct Study,"3, , 3, 4"
1.0857908357891277e+17,2011-08-30,Silicone Breast Implant Safety Studies Focus of FDA Review,"2, , 3, 3, 3, 3, 3, 4, 4"
1.0857908190537318e+17,2011-08-30,For Gamers Intense Competition May Fuel Aggression,"3, , 3, 3, 4, 5, 6"
1.0853555101093888e+17,2011-08-30,Blood Protein Might Signal Death Risk in Elderly,"1, , 2, 6, 2"
1.0853554774776218e+17,2011-08-30,Heart Attack Damage Not Reduced by Adding Balloon Pump to Angioplasty,"3, , 3, 3, 4"
1.0853554596519936e+17,2011-08-30,Mother s Love Can Help Babies With Difficult Temperaments,"2, , 3, 3, 3"
1.0828896795009024e+17,2011-08-29,Some Older Americans Overwhelmed by Medicare Options Study Says,"3, , 3, 3, 3"
1.0828063783583744e+17,2011-08-29,Gimme Kids Often Grow Into Gimme Adults,
1.0828063489983693e+17,2011-08-29,Poor Sleep High Blood Pressure,
1.0828063347796378e+17,2011-08-29,For Women Active Sex Life May Mean Better Aging,
1.0828063198478746e+17,2011-08-29,Troubled Teens Spotted in Routine School Screenings Study,"3, , 3"
1.082459463909458e+17,2011-08-29,Is Shape of CEO s Face a Measure of Power,"1, , 2, 6, 4"
1.0824594480130458e+17,2011-08-29,Mobile Devices Dangerous for Pedestrians Too,"3, , 4"
1.0822045885544038e+17,2011-08-29,Toddler s Dust Mite Sensitivity May Predict Later Asthma,"1, , 1, 2, 6, 3, 3"
1.082204571860992e+17,2011-08-29,Use Caution in Ending Life Support for Brain Injured Experts Say,"1, , 3, 3"
1.0822045569712128e+17,2011-08-29,Many Use ER for Routine Follow Up Care After Hospital Discharge,"3, , 3, 3, 3, 3"
1.0816979386094387e+17,2011-08-29,Pediatric Groups Want to KO Boxing for Kids,"2, , 3"
1.0816978730103603e+17,2011-08-29,Could Lots of Chocolate Lower Your Heart Risk,"3, , 3, 4"
1.0816978557299098e+17,2011-08-29,Simple Safety Steps Can Make Back to School a Breeze,
1.0816978367716147e+17,2011-08-29,For Kids Natural Disasters Can Whip Up Worries,"3, "
1.0781356056183194e+17,2011-08-28,Hurricane Irene s Fury Leaving Deaths Damages Along East Coast,"3, , 3"
1.0781355821722829e+17,2011-08-28,New Blood Thinner May Outperform Warfarin for Irregular Heartbeat,"1, , 2, 6, 3, 3, 3, 3, 3, 4"
1.0781355677437133e+17,2011-08-28,Sweet Sparrow Songs May Actually Be Shouting Matches,"3, , 3, 3, 3"
1.0744656219984282e+17,2011-08-27,Hurricane Irene Makes Landfall Over North Carolina,"3, , 3, 3, 4"
1.074465591421952e+17,2011-08-27,Back to School Shouldn t Mean a Too Heavy Backpack,"3, "
1.0718817487015936e+17,2011-08-26,Quitting Even Tougher When Smokers Battle Other Addictions,"3, "
1.0718817110367846e+17,2011-08-26,Expense May Be Causing Fewer Young Blacks to Smoke,"3, , 3, 4, 4"
1.0716442304250266e+17,2011-08-26,Gene Mutations Identified in Uterine Fibroids,
1.0716442109216358e+17,2011-08-26,Service Members Twice as Likely to Have Affairs Study,"3, , 4"
1.071322771165184e+17,2011-08-26,East Coast Urged to Prepare as Hurricane Irene Nears,"3, "
1.0713227573659238e+17,2011-08-26,C Sections Linked to Doubled Risk for Blood Clots,"3, , 3"
1.0713227443216384e+17,2011-08-26,Walk to School Programs Put Kids Fitness First,
1.0708299595710874e+17,2011-08-26,Jogging Beats Weight Lifting for Losing Belly Fat Study,"3, , 3, 4, 5"
1.070829937215529e+17,2011-08-26,Starvation in Youth Linked to Heart Risk in Adulthood,"3, , 3"
1.0708299204801331e+17,2011-08-26,Many Health Care Workers Have Turned to Alternative Medicine,"3, , 3"
1.068778296559534e+17,2011-08-25,Scoring System May Tell the Dying How Long They Have to Live,"3, , 3, 5"
1.0687782686674125e+17,2011-08-25,Obesity Continues to Balloon in U S and U K Study,"3, , 3, 3"
1.068537950483374e+17,2011-08-25,9 Things to Stop Worrying About,"3, , 3"
1.0685379197809869e+17,2011-08-25,Antidotes for Aging Parts,"3, , 3, 3, 3"
1.0685378997322957e+17,2011-08-25,Pain Prevention Strategies,"3, , 3, 3"
1.0685166158625178e+17,2011-08-25,Research Shows How Some Folks Resist Getting Sick With the Flu,"3, , 3, 3, 3, 5"
1.0682985514808525e+17,2011-08-25,Specialized Stroke Centers Deliver on the Weekends,"3, , 3, 3, 3, 3, 4"
1.0682985354586522e+17,2011-08-25,Calcified Plaque in Arteries May Be Tied to Stroke Dementia Risk,
1.067972926186455e+17,2011-08-25,Faster Way to Treat Partners of Women With STDs Urged Experts,"3, , 3"
1.0679728933032755e+17,2011-08-25,Thank Neanderthals for That Healthy Immune System Scientists Say,"3, , 3, 3"
1.067972874806354e+17,2011-08-25,Dialysis Patients Unprepared for Disasters Study Contends,"1, , 1, 2, 6, 3, 3, 4"
1.067639982335017e+17,2011-08-25,Steve Jobs Faces Uphill Battle Against Cancer Experts,"1, , 2, 6, 3, 3, 3, 4"
1.0676399684098458e+17,2011-08-25,HPV Vaccination Rates Low Among Teen Girls CDC Reports,
1.0676399395110912e+17,2011-08-25,U S Mandated Report Finds Vaccines Safe for Kids,"3, , 3"
1.0672287428653875e+17,2011-08-25,Coach Summitt Puts Spotlight on Early Onset Alzheimer s,"3, , 3"
1.0672287221456896e+17,2011-08-25,Realistic Activity Goals Seem to Ease Arthritis Pain Study Finds,"3, "
1.067228706752594e+17,2011-08-25,Parents Can Ease Back to School Stress,
1.0672286862843904e+17,2011-08-25,East Coast Urged to Prepare as Hurricane Irene Approaches,"3, , 3, 3, 4"
1.0648184469389722e+17,2011-08-24,Long Term Antibiotic Use May Lessen COPD Flare Ups,
1.0648184324686643e+17,2011-08-24,College Students Missing Out on Fruits Veggies Survey,"3, , 3, 3, 4"
1.0646559449639731e+17,2011-08-24,Only 1 in 7 Ob Gyns Now Perform Abortions Survey Finds,"3, , 3"
1.0646559283965133e+17,2011-08-24,Sophisticated Scan May Spot Seeds of Alzheimer s Risk,"3, , 3"
1.0646558888022016e+17,2011-08-24,Cooling Soldiers With Combat Injuries May Improve Survival,"3, , 3, 4, 4"
1.0644065586526208e+17,2011-08-24,Unintended Pregnancies Rising Among Poorer U S Women Study,"1, , 2, 6, 3, 3, 4, 4"
1.0644065442660762e+17,2011-08-24,2 Salmonella Outbreaks Traced to Baby Chicks Ducklings,"1, , 2, 6, 3, 3, 4, 5"
1.0644065297538662e+17,2011-08-24,Bubble Boy Kids Living Normally After Gene Therapy Study,"3, , 3"
1.0644065040427827e+17,2011-08-24,Cancer Drug Shortages Getting Worse FDA Says,"3, , 3"
1.064406463399936e+17,2011-08-24,Obesity Costing States Billion in Yearly Medical Expenses,"2, , 4, 5, 6, 3, 3, 3, 4"
1.064242711606231e+17,2011-08-24,Antidepressant Tied to Dangerous Heart Rhythm FDA Says,"2, , 3, 5"
1.0642426983102464e+17,2011-08-24,East Coast Urged to Prepare for Hurricane Irene,"3, , 3"
1.0642426838817587e+17,2011-08-24,Tight Communities Can Lower Violence Linked to Liquor Stores,"2, , 4"
1.0636654669949338e+17,2011-08-24,Three Quarters of U S Jobless Can t Afford Health Care Report,"3, , 3, 3, 3"
1.0636654525246669e+17,2011-08-24,Breast Feeding Won t Prevent Kids Eczema Researchers Say,"3, , 3, 3, 3, 3, 3"
1.0636654359151002e+17,2011-08-24,Teen Drinking Smoking Higher Among Facebook Users Survey,"1, , 2, 6, 2, 3, 3"
1.0611470095312896e+17,2011-08-23,Nurses at Risk for Accidental Exposure to Chemo Drugs Study,"3, , 3"
1.0610637786435994e+17,2011-08-23,5 9 Magnitude Quake Unnerves East Coast,"2, , 3"
1.0610637622437888e+17,2011-08-23,Mainstay Meds Often Cut Off Accidentally After Hospital Stay,"3, , 3, 3, 3"
1.0610637473540096e+17,2011-08-23,Injectable Psoriasis Drugs May Not Hike Heart Risks Study,"3, , 3, 3, 3, 3"
1.0610637327578726e+17,2011-08-23,Certain Foods Said to Help Lower Bad Cholesterol,"3, , 4"
1.0610637173648589e+17,2011-08-23,Boys Mature Sexually Earlier Than Ever Before Study,"3, , 3, 4"
1.060730155902034e+17,2011-08-23,Mental Illness Affects Women Men Differently Study Finds,
5.47824165185536e+17,2014-12-24,Would You Like Health Insurance With Those Stocking Stuffers,"3, , 3"
5.477638976381993e+17,2014-12-24,New Blood Donation Rules Would Still Exclude Many Gay Men,"3, , 3, 4"
5.476715604718592e+17,2014-12-24,Obama Administration Downplays Court Challenge To Health Law,"3, , 3, 3, 5"
5.47671553609982e+17,2014-12-24,Christmas In Liberia Ebola Fears No Snow Holiday Spirit,"3, "
5.476715446803128e+17,2014-12-24,Costly Hepatitis C Drugs Threaten To Bust Prison Budgets,"3, , 3, 3"
5.474639214313759e+17,2014-12-23,Floating Toilets That Clean Themselves Grow On A Lake,"3, , 3, 5, 6"
5.474267777614766e+17,2014-12-23,Being Thin Doesn t Spare Asian Americans From Diabetes Risk,"3, , 3"
5.474147225684132e+17,2014-12-23,Can I Keep My Marketplace Insurance If I Enroll In Medicare,"1, , 2, 6, 3, 3, 3, 5"
5.47309399954305e+17,2014-12-23,Baby Thrives Once 3D Printed Windpipe Helps Him Breathe,"3, "
5.471448138085868e+17,2014-12-22,Is Your Heart Doctor In If Not You Might Not Be Any Worse Off,"3, "
5.471407840932905e+17,2014-12-22,To Patients With Heart Conditions It s OK For Your Cardiologist To Take Time Off,"3, , 3"
5.4712065704605696e+17,2014-12-22,When Humans Quit Hunting And Gathering Their Bones Got Wimpy,"3, , 3, 3"
5.469505357402604e+17,2014-12-22,A Family s Long Search For Fragile X Drug Finds Frustration Hope,"3, , 3, 5"
5.4665826541778125e+17,2014-12-21,For Those Suffering Chronic Pain The Hardest Part Is Convincing Others,"3, , 3, 3"
5.4662271942539264e+17,2014-12-21,Why Does It Take A Movie Robot To Show What Nurses Really Do,"3, , 5"
5.4660303996493005e+17,2014-12-21,Why Does It Take A Movie Robot To Show What Nurses Really Do,"3, , 5"
5.463676971396915e+17,2014-12-20,U N Reports More Than 7 000 Ebola Deaths Since March,"3, "
5.462763445316608e+17,2014-12-20,The Africa I Know Isn t The Africa In The Headlines Today,
5.46064017525973e+17,2014-12-19,CDC Head Key Interventions Have Slowed Ebola s Spread,"3, , 4"
5.460203078996624e+17,2014-12-19,At Last I Meet My Microbes,"1, , 2, 6, 2"
5.459803934893015e+17,2014-12-19,A Nurse s Desperate Plea Show Me The Ebola Money,"3, , 3, 3, 5"
5.459719391188173e+17,2014-12-19,Some Early Childhood Experiences Shape Adult Life But Which,"3, "
5.459560502480364e+17,2014-12-19,Teaching Hospitals Hit Hardest By Medicare Fines For Patient Safety,"3, , 3"
5.458827546681917e+17,2014-12-19,When A Hospital Bill Becomes A Decade Long Pay Cut,"3, , 4"
5.456860854313288e+17,2014-12-18,And The Award For Most Offensive Fund Raising Video Goes To,"1, , 3, 4"
5.456614139647836e+17,2014-12-18,NIH Allows Restart Of MERS Research That Had Been Questioned,"3, , 3, 3, 3, 3, 3, 5"
5.456251781100339e+17,2014-12-18,Death Comes In Many Different Ways And Some Are A Bit Surprising,"3, , 3, 4"
5.4562517478395904e+17,2014-12-18,California Whooping Cough Infections Run High Among Latino Babies,"3, "
5.456047958646006e+17,2014-12-18,Is Your State Ready For The Next Infectious Outbreak Probably Not,"2, , 4"
5.4559313344711885e+17,2014-12-18,Worries About Unusual Botulinum Toxin Prove Unfounded,"3, , 4"
5.455931294373929e+17,2014-12-18,Pakistan Keeps On Vaccinating Despite Tough Terrain And Terror Threat,"4, , 4"
5.453312418854994e+17,2014-12-17,Medical Workers In Conflict Zones Have Never Faced Greater Risks,"1, , 2, 6, 3, 3, 3"
5.453270864082002e+17,2014-12-17,Dreaming Up A Safer Cooler PPE For Ebola Fighters,
5.453230624222986e+17,2014-12-17,What Happens After You Get That Mammogram,"3, "
